Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates,,
GEK;Ganes Creek;Ganes Creek;United States;US;62.983333;-156.5;67;\N;6252001;62.983333,,
MAE;Madera;Madera;United States;US;-13.083333;49.083333;67;5369568;6252001;-13.083333,,
HOP;Campbell AAF;Hopkinsville;United States;US;50.516667;23.666667;67;4295251;6252001;50.516667,,
ELM;Elmira Corning Regional;Corning,-76.9,
AHD;Downtown;Ardmore;United States;US;-16.933333;179.9;67;5178481;6252001;-16.933333,,
BYG;Municipal;Buffalo;United States;US;44.35;-106.7;67;5819881;6252001;44.35,,
MKE;General Mitchell International;Milwaukee;United States;US;42.95;-87.9;67;5263045;6252001;42.95,,
BLM;Monmouth Executive Airport;Belmar - Farmingdale;United States;US;40.185556;-74.123611;67;\N;6252001;40.185556,,
FBL;Municipal;Faribault;United States;US;44.333333;-93.316667;67;5026291;6252001;44.333333,,
SFB;Orlando Sanford Intl;Sanford;United States;US;28.783333;-81.25;67;4977762;6252001;28.783333,,
PTA;Port Alsworth;Port Alsworth;United States;US;60.2;-154.333333;67;\N;6252001;60.2,,
ZWB;Williamsburg Rail;Hampton;United States;US;52.166667;-2.016667;67;5098787;6252001;52.166667,,
SGW;Saginaw Bay;Saginaw Bay;United States;US;56.866667;-134.15;67;\N;6252001;56.866667,,
BFB;Blue Fox Bay;Blue Fox Bay;United States;US;58.183333;-152.133333;67;\N;6252001;58.183333,,
CWA;Central Wisconsin;Wausau;United States;US;44.769444;-89.683056;67;5278120;6252001;44.769444,,
FMC;Five Mile;Five Mile;United States;US;65.916667;-149.833333;67;\N;6252001;65.916667,,
WLB;Labouchere Bay;Labouchere Bay;United States;US;56.291667;-133.658333;67;\N;6252001;56.291667,,
SAF;Santa Fe;Santa Fe;United States;US;35.616667;-106.083333;67;5490263;6252001;35.616667,,
BFF;Scotts Bluff County;Scottsbluff;United States;US;41.866667;-103.6;67;5699404;6252001;41.866667,,
ANI;Aniak;Aniak;United States;US;61.583333;-159.533333;67;\N;6252001;61.583333,,
COT;Cotulla;Cotulla;United States;US;28.433333;-99.233333;67;4683696;6252001;28.433333,,
DSI;Destin-Fort Walton Beach Airport;Destin;United States;US;30.388611;-86.538333;67;4153188;6252001;30.388611,,
JGX;Heliport;Glendale;United States;US;34.133333;-118.266667;67;5423075;6252001;34.133333,,
MHS;Rep;Mount Shasta;United States;US;41.316667;-122.316667;67;5568295;6252001;41.316667,,
LVS;Las Vegas;Las Vegas;United States;US;35.65;-105.15;67;5506956;6252001;35.65,,
WMO;White Mountain;White Mountain;United States;US;64.683333;-163.4;67;\N;6252001;64.683333,,
PAH;Barkley Regional;Paducah,-88.773056,
FOE;Forbes Field;Topeka,-95.663611,
SRF;Hamilton Field;San Rafael;United States;US;8.45;-73.916667;67;5392567;6252001;8.45,,
LKS;Lakeside;Lakeside;United States;US;29.847777999999998;-95.688611;67;5735782;6252001;29.847777999999998,,
JHC;Island Heliport;Garden City;United States;US;40.744444;-73.608333;67;5593814;6252001;40.744444,,
KGK;New Koliganek;New Koliganek;United States;US;59.783333;-157.333333;67;\N;6252001;59.783333,,
HIE;Regional;Whitefield;United States;US;44.366667;-71.55;67;5094647;6252001;44.366667,,
THV;York Airport;York;United States;US;48.75;-64.583333;67;5082331;6252001;48.75,,
AIV;George Downer;Aliceville;United States;US;33.1;-88.2;67;4829885;6252001;33.1,,
HCW;Cheraw;Cheraw;United States;US;34.7;-79.883333;67;4574434;6252001;34.7,,
DPA;Dupage County;Chicago;United States;US;41.914444;-88.246389;67;4887398;6252001;41.914444,,
TCT;Takotna;Takotna;United States;US;65.983333;-18.55;67;\N;6252001;65.983333,,
JLH;US Army Heliport;Arlington Heights;United States;US;-6.3;155.833333;67;5785858;6252001;-6.3,,
BHC;Bhurban Heliport;Bhurban;United States;US;35.15;-114.566667;67;\N;6252001;35.15,,
DVN;Davenport;Davenport;United States;US;-24.233333;141.066667;67;5791805;6252001;-24.233333,,
MMH;Mammoth Lakes;Mammoth Lakes;United States;US;37.616667;-118.85;67;5370006;6252001;37.616667,,
MVM;Monument Valley;Kayenta,-110.236667,
DYL;Doylestown;Doylestown;United States;US;40.316667;-75.133333;67;5187248;6252001;40.316667,,
ACT;Municipal;Waco;United States;US;31.616667;-97.233333;67;4739526;6252001;31.616667,,
TEB;Teterboro;Teterboro;United States;US;40.85;-74.060833;67;\N;6252001;40.85,,
LVL;Lawrenceville;Lawrenceville;United States;US;36.75;-77.85;67;5100356;6252001;36.75,,
MPS;Mount Pleasant;Mount Pleasant;United States;US;33.15;-94.966667;67;5543514;6252001;33.15,,
BRD;Brainerd Lakes Regional;Brainerd,-94.135556,
RDD;Redding;Redding;United States;US;40.5;-122.3;67;5570160;6252001;40.5,,
FFA;First Flight;Kill Devil Hills;United States;US;36.016667;-75.666667;67;4474274;6252001;36.016667,,
SUM;Municipal;Sumter;United States;US;33.9;-80.116667;67;4597948;6252001;33.9,,
CXO;Montgomery Co;Conroe;United States;US;30.316667;-95.45;67;4682991;6252001;30.316667,,
OSC;Wurtsmith AFB;Oscoda;United States;US;44.433333;-83.333333;67;\N;6252001;44.433333,,
MLJ;Baldwin County;Milledgeville;United States;US;33.15;-83.25;67;4209448;6252001;33.15,,
BWM;Bowman;Bowman;United States;US;46.133333;-103.583333;67;5688127;6252001;46.133333,,
JRB;Downtown Manhattan H/p;New York,-74.009167,
GFK;Grand Forks;Grand Forks;United States;US;47.95;-97.183333;67;5059429;6252001;47.95,,
SFM;Sanford;Sanford;United States;US;43.383333;-70.7;67;4977762;6252001;43.383333,,
NSE;Whiting Field NAS;Milton;United States;US;43.516667;-79.883333;67;5803556;6252001;43.516667,,
JHW;Jamestown;Jamestown;United States;US;42.15;-79.25;67;5360382;6252001;42.15,,
HPT;Municipal;Hampton;United States;US;42.75;-93.2;67;5098787;6252001;42.75,,
GFD;Pope Field;Greenfield;United States;US;6.716667;-57.95;67;5354172;6252001;6.716667,,
WHD;SPB;Hyder;United States;US;55.916667;-130.016667;67;\N;6252001;55.916667,,
ESW;State;Easton;United States;US;47.233333;-121.183333;67;5345171;6252001;47.233333,,
CON;Concord;Concord;United States;US;6.683333;-57.9;67;5339111;6252001;6.683333,,
PNX;Grayson County;Sherman-Denison;United States;US;33.633333;-96.583333;67;\N;6252001;33.633333,,
SGT;Stuttgart Municipal;Stuttgart,-91.575,
SLR;Sulphur Springs;Sulphur Springs;United States;US;33.133333;-95.6;67;4734909;6252001;33.133333,,
CSP;Coast Guard Heliport;Cape Spencer;United States;US;45.2;-65.916667;67;\N;6252001;45.2,,
MDT;Harrisburg International;Harrisburg,-76.763333,
HSP;Ingalls Field;Hot Springs;United States;US;37.95;-79.816667;67;5765751;6252001;37.95,,
DLG;Municipal;Dillingham;United States;US;59.066667;-158.466667;67;5860695;6252001;59.066667,,
GAD;Municipal;Gadsden;United States;US;33.966667;-86.083333;67;5550161;6252001;33.966667,,
REH;Rehoboth Beach;Rehoboth Beach;United States;US;38.716667;-75.133333;67;4144284;6252001;38.716667,,
RKS;Sweetwater County;Rock Springs;United States;US;41.6;-109.066667;67;5836898;6252001;41.6,,
BMG;Bloomington;Bloomington;United States;US;39.133333;-86.616667;67;5329408;6252001;39.133333,,
DGL;Douglas Municipal;Douglas;United States;US;12.616667;14.983333;67;5823516;6252001;12.616667,,
GDW;Gladwin;Gladwin;United States;US;43.983333;-84.483333;67;4993985;6252001;43.983333,,
FNL;Municipal Airport;Fort Collins/Loveland;United States;US;40.583333;-105.083333;67;5577147;6252001;40.583333,,
PPC;Prospect Creek;Prospect Creek;United States;US;66.8;-150.633333;67;\N;6252001;66.8,,
AST;Astoria;Astoria;United States;US;46.166667;-123.883333;67;5711847;6252001;46.166667,,
NFL;NAS;Fallon;United States;US;47.5;6.483333;67;5503914;6252001;47.5,,
LRO;Sharpe AAF;Lathrop;United States;US;36.702778;26.955;67;5365425;6252001;36.702778,,
UES;Waukesha;Waukesha;United States;US;43.016667;-88.2;67;5278052;6252001;43.016667,,
EBR;Downtown;Baton Rouge;United States;US;6.45;17.366667;67;4315588;6252001;6.45,,
UOS;Franklin County;Sewanee;United States;US;35.205278;-85.898056;67;4656589;6252001;35.205278,,
GLV;Golovin;Golovin;United States;US;64.55;-163.016667;67;\N;6252001;64.55,,
GLW;Municipal;Glasgow;United States;US;37.033333;-85.95;67;5654320;6252001;37.033333,,
HDN;Yampa Valley;Hayden;United States;US;40.519444;-106.869444;67;5595320;6252001;40.519444,,
CZK;Cascade Locks/Stevens;Cascade Locks;United States;US;45.666667;-121.9;67;5718132;6252001;45.666667,,
ERI;International;Erie;United States;US;42.083333;-80.183333;67;5576859;6252001;42.083333,,
SWD;Seward;Seward;United States;US;60.133333;-149.416667;67;5873776;6252001;60.133333,,
BDY;State;Bandon;United States;US;43.116667;-124.416667;67;5712417;6252001;43.116667,,
BNO;Burns;Burns;United States;US;43.583333;-118.95;67;5716833;6252001;43.583333,,
BJI;Bemidji;Bemidji;United States;US;47.516667;-94.933333;67;5017822;6252001;47.516667,,
GLQ;Glennallen;Glennallen;United States;US;62.116667;-145.55;67;\N;6252001;62.116667,,
GWS;Glenwood Springs;Glenwood Springs;United States;US;-32.6;27.55;67;5423092;6252001;-32.6,,
TWF;Joslin Field - Magic Valley Regional;Twin Falls,-114.487778,
PEQ;Pecos City;Pecos City;United States;US;31.4;-103.516667;67;\N;6252001;31.4,,
ENW;Kenosha Regional Airport;Kenosha;United States;US;42.583333;-87.916667;67;5258393;6252001;42.583333,,
SLB;Municipal;Storm Lake;United States;US;42.6;-95.233333;67;4877655;6252001;42.6,,
VDI;Municipal;Vidalia;United States;US;32.216667;-82.4;67;4344599;6252001;32.216667,,
IKO;Nikolski AFS;Nikolski;United States;US;52.95;-168.866667;67;\N;6252001;52.95,,
VCV;Southern California Logistics;Victorville,-117.383056,
TKL;Taku SPB;Taku Lodge;United States;US;59.783333;-1.25;67;\N;6252001;59.783333,,
JRA;West 30th St Heliport;New York;United States;US;40.754444;-74.0075;67;5128581;6252001;40.754444,,
FLJ;Falls Bay;Falls Bay;United States;US;60.0325;-148.008333;67;\N;6252001;60.0325,,
HLC;Hill City;Hill City;United States;US;39.366667;-99.85;67;4272980;6252001;39.366667,,
AIO;Municipal;Atlantic;United States;US;41.4;-95.016667;67;4847385;6252001;41.4,,
RBN;Fort Jefferson;Fort Jefferson;United States;US;19.833333;-72.5;67;\N;6252001;19.833333,,
LIH;Lihue;Kauai Island;United States;US;21.983333;-159.35;67;\N;6252001;21.983333,,
FRH;Municipal;French Lick;United States;US;38.55;-86.616667;67;4257770;6252001;38.55,,
OLH;Old Harbor SPB;Old Harbor;United States;US;57.2;-153.316667;67;\N;6252001;57.2,,
AND;Anderson;Anderson;United States;US;34.5;-82.716667;67;5558857;6252001;34.5,,
NRC;Aux Field;Crows Landing;United States;US;37.4;-121.066667;67;\N;6252001;37.4,,
BWG;Warren County;Bowling Green;United States;US;36.966667;-86.416667;67;5147968;6252001;36.966667,,
OKC;Will Rogers World Airport;Oklahoma City;United States;US;35.393056;-97.600833;67;4544349;6252001;35.393056,,
DWF;Wright AFB;Dayton;United States;US;46.233333;-83.333333;67;6545140;6252001;46.233333,,
AKI;Akiak;Akiak;United States;US;60.9;-161.233333;67;\N;6252001;60.9,,
CYS;Cheyenne;Cheyenne;United States;US;41.15;-104.8;67;5821086;6252001;41.15,,
BET;Bethel Airport;Bethel;United States;US;60.783333;-161.833333;67;5880568;6252001;60.783333,,
BOS;Logan International;Boston;United States;US;42.363056;-71.0;67;4930956;6252001;42.363056,,
OGD;Municipal;Ogden;United States;US;41.2;-112.016667;67;5779206;6252001;41.2,,
SRV;Stony River;Stony River;United States;US;61.783333;-156.583333;67;\N;6252001;61.783333,,
BTM;Bert Mooney Airport;Butte,-112.4975,
DEC;Decatur Arpt;Decatur;United States;US;39.833333;-88.866667;67;4990524;6252001;39.833333,,
JNP;Heliport;Newport Beach;United States;US;33.6;-117.883333;67;5376890;6252001;33.6,,
GGW;International;Glasgow;United States;US;48.216667;-106.616667;67;5654320;6252001;48.216667,,
SLG;Smith Field;Siloam Springs;United States;US;36.183333;-94.533333;67;4131116;6252001;36.183333,,
CDR;Chadron;Chadron;United States;US;42.833333;-103.083333;67;5694163;6252001;42.833333,,
BGM;Greater Binghamton;Binghamton,-75.979722,
MBY;Moberly;Moberly;United States;US;39.466667;-92.433333;67;4398730;6252001;39.466667,,
MHK;Municipal;Manhattan;United States;US;39.133333;-96.666667;67;5664535;6252001;39.133333,,
EOS;Neosho;Neosho;United States;US;36.866667;-94.366667;67;4400183;6252001;36.866667,,
ASQ;Austin;Austin;United States;US;39.5;-117.066667;67;5016884;6252001;39.5,,
GRN;Gordon;Gordon;United States;US;42.8;-102.2;67;5695713;6252001;42.8,,
INR;Kincheloe AFB;Sault Ste Marie;United States;US;45.85;5.416667;67;\N;6252001;45.85,,
UMB;North Shore;Umnak Island;United States;US;53.366667;-167.9;67;\N;6252001;53.366667,,
TWA;Twin Hills;Twin Hills;United States;US;46.266667;-1.85;67;\N;6252001;46.266667,,
LAR;General Brees Field;Laramie;United States;US;41.316667;-105.666667;67;5830062;6252001;41.316667,,
RAC;Horlick;Racine;United States;US;42.757778;-87.820833;67;5268249;6252001;42.757778,,
PYM;Plymouth;Plymouth;United States;US;41.966667;-70.683333;67;5383872;6252001;41.966667,,
OSH;Wittman Field;Oshkosh;United States;US;43.983333;-88.55;67;5265838;6252001;43.983333,,
JFN;Ashtabula;Jefferson;United States;US;41.733333;-80.766667;67;5733532;6252001;41.733333,,
ZXS;Exchangest Railway Svc;Buffalo;United States;US;42.878333;-78.875278;67;5819881;6252001;42.878333,,
TOC;Toccoa;Toccoa;United States;US;42.216667;13.9;67;4226722;6252001;42.216667,,
BNA;Nashville International;Nashville,-86.678056,
ILN;Clinton Field;Wilmington;United States;US;39.416667;-83.8;67;4955840;6252001;39.416667,,
QNY;Marine Air Terminal;New York;United States;US;5.5;-70.483333;67;5128581;6252001;5.5,,
MMI;McMinn County;Athens;United States;US;35.45;-84.6;67;5244312;6252001;35.45,,
TVI;Municipal;Thomasville;United States;US;51.566667;8.133333;67;4494942;6252001;51.566667,,
RTL;Spirit Lake;Spirit Lake;United States;US;43.416667;-95.1;67;5608388;6252001;43.416667,,
AGN;Angoon;Angoon;United States;US;57.5;-134.583333;67;\N;6252001;57.5,,
AUO;Auburn-Opelika;Auburn;United States;US;32.616667;-85.433333;67;5785965;6252001;32.616667,,
BVY;Beverly Municiple Airport;Beverly;United States;US;42.516667;-70.833333;67;5095691;6252001;42.516667,,
ADS;Addison Airport;Dallas;United States;US;32.968611;-96.836389;67;5722064;6252001;32.968611,,
FWH;Fort Worth NAS Jrb/Carswell Field;Fort Worth,-97.441667,
FLV;Sherman AAF;Fort Leavenworth;United States;US;19.833333;-72.5;67;\N;6252001;19.833333,,
EVV;Evansville Regional Airport;Evansville,-87.5325,
HST;AFB;Homestead;United States;US;25.483333;-80.483333;67;5194067;6252001;25.483333,,
PCE;Painter Creek;Painter Creek;United States;US;47.8;10.216667;67;\N;6252001;47.8,,
BLF;Princeton;Princeton;United States;US;37.3;-81.2;67;5268096;6252001;37.3,,
RDM;Roberts Field;Redmond;United States;US;44.25;-121.15;67;5808079;6252001;44.25,,
SUU;Travis AFB;Fairfield;United States;US;5.816667;-54.816667;67;5347335;6252001;5.816667,,
AIB;Anita Bay;Anita Bay;United States;US;56.233333;-132.383333;67;\N;6252001;56.233333,,
BHB;Bar Harbor;Bar Harbor;United States;US;44.45;-68.366667;67;4957320;6252001;44.45,,
BXA;George R Carr;Bogalusa;United States;US;30.783333;-89.866667;67;4317412;6252001;30.783333,,
IWD;Gogebic County;Ironwood;United States;US;46.533333;-90.133333;67;4997249;6252001;46.533333,,
KLN;Larsen SPB;Larsen Bay;United States;US;57.533333;-154.0;67;\N;6252001;57.533333,,
AOO;Martinsburg;Martinsburg;United States;US;40.3;-78.316667;67;5200055;6252001;40.3,,
PVF;Placerville;Placerville;United States;US;38.716667;-120.8;67;5383559;6252001;38.716667,,
SAA;Shively Field;Saratoga;United States;US;41.45;-106.8;67;5837593;6252001;41.45,,
LMS;Winston County;Louisville;United States;US;33.15;-89.066667;67;5429522;6252001;33.15,,
AEL;Albert Lea;Albert Lea;United States;US;43.683333;-93.366667;67;5016024;6252001;43.683333,,
CVS;Cannon AFB;Clovis;United States;US;19.15;-72.55;67;5462393;6252001;19.15,,
AXV;Neil Armstrong;Wapakoneta;United States;US;40.566667;-84.183333;67;5175670;6252001;40.566667,,
BLW;Bellows Field;Waimanalo;United States;US;21.35;-157.716667;67;5854532;6252001;21.35,,
HCA;Howard County;Big Spring;United States;US;32.3;-101.433333;67;5517061;6252001;32.3,,
JCI;New Century Aircenter Airport;Olathe,-94.890278,
BFR;Virgil I Grissom Muni;Bedford;United States;US;38.85;-86.483333;67;5179630;6252001;38.85,,
SCJ;Smith Cove;Smith Cove;United States;US;55.4375;-132.341667;67;\N;6252001;55.4375,,
TLT;Tuluksak;Tuluksak;United States;US;37.966667;39.533333;67;\N;6252001;37.966667,,
LBT;Lumberton;Lumberton;United States;US;34.6;-79.066667;67;4708328;6252001;34.6,,
AIN;Wainwright;Wainwright;United States;US;70.633333;-160.033333;67;\N;6252001;70.633333,,
BIC;Big Creek;Big Creek;United States;US;57.666667;-157.583333;67;\N;6252001;57.666667,,
GDV;Dawson Community;Glendive;United States;US;47.133333;-104.683333;67;5654391;6252001;47.133333,,
LGF;Laguna AAF;Yuma;United States;US;-1.6;138.716667;67;5583657;6252001;-1.6,,
UGB;Ugashik Bay;Pilot Point;United States;US;57.433333;-157.75;67;4719021;6252001;57.433333,,
CTW;Cottonwood;Cottonwood;United States;US;34.733333;-112.033333;67;5589704;6252001;34.733333,,
MXC;San Juan County;Monticello;United States;US;37.866667;-109.35;67;5543377;6252001;37.866667,,
GOL;State;Gold Beach;United States;US;42.416667;-124.416667;67;5843997;6252001;42.416667,,
MLF;Milford;Milford;United States;US;38.433333;-113.016667;67;5543146;6252001;38.433333,,
KMY;Moser Bay;Moser Bay;United States;US;57.0;-154.166667;67;\N;6252001;57.0,,
FOK;Suffolk County;Westhampton;United States;US;40.833333;-72.616667;67;5144089;6252001;40.833333,,
BSI;Blairsville;Blairsville;United States;US;40.433333;-79.266667;67;5180834;6252001;40.433333,,
KTS;Brevig Mission;Teller Mission;United States;US;65.333333;-166.483333;67;\N;6252001;65.333333,,
CDL;Candle;Candle;United States;US;65.9;-161.916667;67;\N;6252001;65.9,,
IAH;George Bush Intercontinental;Houston;United States;US;29.984444;-95.341389;67;5864312;6252001;29.984444,,
AZO;Kalamazoo/Battle Creek Intl;Kalamazoo;United States;US;42.235;-85.551944;67;4997787;6252001;42.235,,
RSL;Russell;Russell;United States;US;38.883333;-98.85;67;4949204;6252001;38.883333,,
HPN;Westchester County Apt;White Plains;United States;US;41.066667;-73.7;67;5144336;6252001;41.066667,,
EGI;Duke Field;Valparaiso;United States;US;45.660833;18.418611;67;4927537;6252001;45.660833,,
DNS;Municipal;Denison;United States;US;41.983333;-95.383333;67;4853757;6252001;41.983333,,
FSK;Municipal;Fort Scott;United States;US;37.8;-94.766667;67;4271690;6252001;37.8,,
RUI;Municipal;Ruidoso;United States;US;33.416667;-105.583333;67;5488598;6252001;33.416667,,
SLN;Salina;Salina;United States;US;38.816667;-97.566667;67;5546253;6252001;38.816667,,
BNF;Warm Spring Bay SPB;Baranof;United States;US;57.083333;-134.816667;67;\N;6252001;57.083333,,
LOU;Bowman Field Airport;Louisville;United States;US;38.227778;-85.663611;67;5429522;6252001;38.227778,,
CDH;Harrell Fld;Camden;United States;US;33.616667;-92.766667;67;5111148;6252001;33.616667,,
MHM;Intermediate;Minchumina;United States;US;55.583333;-3.016667;67;\N;6252001;55.583333,,
BTT;Bettles;Bettles;United States;US;66.916667;-151.516667;67;\N;6252001;66.916667,,
MER;Castle AFB;Atwater,-120.568056,
GAB;Gabbs;Gabbs;United States;US;38.866667;-117.916667;67;\N;6252001;38.866667,,
HAY;Haycock;Haycock;United States;US;65.2;-161.15;67;\N;6252001;65.2,,
FAK;False Island;False Island;United States;US;57.530556;-135.216667;67;\N;6252001;57.530556,,
AKN;King Salmon;King Salmon;United States;US;58.516667;-156.633333;67;\N;6252001;58.516667,,
EWR;Newark Liberty International;Newark;United States;US;40.6925;-74.168611;21;5376803;6252001;40.6925,,
SAD;Safford;Safford;United States;US;32.85;-109.633333;67;5312476;6252001;32.85,,
SEA;Seattle-Tacoma International;Seattle,-122.309444,
ROC;Greater Rochester International;Rochester,-77.6725,
MDW;Midway;Chicago;United States;US;41.783333;-87.75;67;4887398;6252001;41.783333,,
